url,price,city,district,bedrooms,bathrooms,area_sqft,land_perches,property_type,furnished,has_pool,has_garden,has_cctv,has_hot_water,has_servant_room,has_balcony,has_garage,Price_Category
https://house.lk/details/luxury-tea-plantation-retreat-for-sale-tea-heights-38-spa-kadugannawa-kandy-5861725/,262500000,Kandy,Kandy,,5.0,4950.0,5000.0,House,,True,False,True,False,False,False,False,Luxury
https://house.lk/details/4-bedroom-luxury-house-for-sale-colombo-8-lkr-360-million-em078-5858203/,360000000,Colombo,Colombo,4.0,4.0,6000.0,15.0,House,,False,False,False,True,False,False,True,Luxury
https://house.lk/details/apartment-for-sale-iconic-galaxy-rajagiriya-lkr-71000000-5856418/,71000000,Rajagiriya,Colombo,2.0,2.0,1205.0,,Apartment,,True,False,False,False,True,False,False,Premium
https://house.lk/details/attidiya-04br-house-for-sale-nk107380-5878397/,1000000,Dehiwala,Colombo,4.0,3.0,3500.0,13.5,House,Unfurnished,False,True,False,False,False,False,True,Mid_Range
https://house.lk/details/4-bedroom-villa-for-sale-in-kosgoda-fully-furnished-5500797/,1000000,Galle,Galle,4.0,4.0,4000.0,31.0,Villa,Furnished,True,True,True,True,True,False,False,Mid_Range
https://house.lk/details/brand-new-apartment-for-sale-green-valley-complex-athurugiriya-5878486/,17000000,Athurugiriya,Colombo,2.0,1.0,688.0,,Apartment,,True,True,False,False,False,True,True,Mid_Range
https://house.lk/details/luxury-8-bedroom-house-for-sale-at-walpola-battaramulla-lkr-170000000-negotiable-em190rn-5888577/,170000000,Battaramulla,Colombo,8.0,5.0,4800.0,29.5,House,Unfurnished,False,True,False,False,True,False,True,Luxury
https://house.lk/details/iconic-galaxy-03-bedroom-unfurnished-apartment-for-sale-in-rajagiriya-a3327-5906062/,98000000,Rajagiriya,Colombo,3.0,3.0,1640.0,,Apartment,Unfurnished,False,False,False,False,True,False,False,Premium
https://house.lk/details/penthouse-apartment-for-sale-in-edmonton-residencies-colombo-05-5908205/,65000000,Colombo,Colombo,3.0,3.0,2060.0,,Apartment,Furnished,False,True,False,False,True,True,False,Premium
https://house.lk/details/12-perches-luxury-house-for-sale-athurugiriya-5895994/,52500000,Athurugiriya,Colombo,4.0,4.0,3000.0,12.0,House,,False,True,False,True,True,False,False,Mid_Range
https://house.lk/details/newly-refurbished-family-home-in-pannipitiya-depanama-maharagama-limits-5894821/,44800000,Pannipitiya,Colombo,4.0,2.0,3149.0,11.57,House,,False,True,False,True,True,False,True,Mid_Range
https://house.lk/details/urban-homes-02-bedroom-furnished-apartment-for-sale-in-battaramulla-a1487-rented-5773017/,45000000,Battaramulla,Colombo,2.0,2.0,840.0,,Apartment,Furnished,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/warehouse-in-katunayake-brand-new-rs-36-million-4000-sqft-5707160/,36000000,Gampaha,Gampaha,,5.0,4000.0,,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/3-storey-elegant-house-on-39-perch-land-for-sale-in-rajagiriya-5323739/,250000000,Rajagiriya,Colombo,5.0,3.0,6000.0,39.0,House,,False,True,False,False,True,True,False,Luxury
https://house.lk/details/house-for-sale-in-dickwella-code-add-623-5725453/,59000000,Matara,Matara,7.0,2.0,111.0,40.0,House,,False,False,False,False,False,False,False,Premium
https://house.lk/details/apartment-for-sale-serenia-residencies-talpe-usd-625000-5844398/,196875000,Koggala,Galle,2.0,2.0,1302.0,,Apartment,Furnished,True,False,False,False,False,False,False,Luxury
https://house.lk/details/havelock-city-apartmentfor-salenk10690-5790655/,125000000,Colombo,Colombo,3.0,2.0,1306.0,,Apartment,Furnished,True,True,False,True,True,True,False,Luxury
https://house.lk/details/oval-view-02-bedroom-furnished-apartment-for-sale-in-colombo-08-a3675-sold-5760486/,36000000,Colombo,Colombo,2.0,1.0,700.0,,Apartment,Furnished,False,False,False,False,True,False,False,Mid_Range
https://house.lk/details/penthouse-for-rent-cinnamon-life-5883212/,1000000,Colombo,Colombo,4.0,5.0,3200.0,,House,Furnished,True,False,False,False,False,False,False,Mid_Range
https://house.lk/details/128-perches-house-for-sale-hl46553-5908333/,300000000,Colombo,Colombo,5.0,4.0,4000.0,128.0,House,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/altair-slopping-03-bedroom-bigger-type-apartment-for-sale-5839175/,220000000,Colombo,Colombo,3.0,5.0,2154.0,,Apartment,Furnished,True,True,False,True,True,True,True,Luxury
https://house.lk/details/os450-luxury-3-bedroom-home-for-sale-in-kadawatha-5872256/,69000000,Kadawatha,Gampaha,3.0,2.0,3400.0,18.0,House,Furnished,False,False,False,True,True,False,False,Premium
https://house.lk/details/apartmentfor-saleprime-bellank10770-5795877/,40000000,Rajagiriya,Colombo,2.0,2.0,1100.0,,Apartment,Furnished,True,False,False,True,True,False,False,Mid_Range
https://house.lk/details/2-bedroom-apartment-for-sale-kahathuduwa-lkr-35500000-em603-5902061/,35500000,Kahathuduwa,Colombo,2.0,2.0,1070.0,,Apartment,Unfurnished,True,False,False,True,False,True,True,Mid_Range
https://house.lk/details/house-for-sale-in-colombo-3-5755438/,320000000,Colombo,Colombo,6.0,5.0,6000.0,14.6,House,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/3-bedroom-apartment-for-sale-at-trillium-havelock-residencies-colombo-5-montri-5898702/,78000000,Colombo,Colombo,3.0,2.0,1500.0,,Apartment,,True,False,True,False,True,False,False,Premium
https://house.lk/details/modern-box-type-2-storey-newly-built-house-for-sale-5901006/,45000000,Nawalapitiya,Kandy,4.0,3.0,4082.0,12.0,House,Unfurnished,False,True,False,True,True,False,True,Mid_Range
https://house.lk/details/tea-factory-for-sale-nuwara-eliya-lkr-1385-million-em1505-5845970/,1385000000,Nuwara Eliya,Nuwara Eliya,,,10.0,,House,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/canterbury-garden-2-bedrooms-apartment-for-sale-in-piliyandala-ea825-5905144/,26000000,Piliyandala,Colombo,2.0,2.0,850.0,,Apartment,Unfurnished,True,True,False,False,False,False,False,Mid_Range
https://house.lk/details/beautiful-high-value-property-with-ancestral-house-for-sale-at-walahanduwa-galle-5847297/,49000000,Galle,Galle,4.0,1.0,1800.0,65.0,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/fully-furnished-2-br-apartment-for-sale-in-mount-clifford-range-homagama-lkr-20-million-ko-586-5903857/,20000000,Homagama,Colombo,2.0,2.0,650.0,,Apartment,Furnished,True,False,False,True,False,False,False,Mid_Range
https://house.lk/details/apartment-for-sale-447-luna-tower-5841088/,159000000,Colombo,Colombo,3.0,2.0,1675.0,,Apartment,Furnished,True,False,False,False,False,False,False,Luxury
https://house.lk/details/house-for-sale-in-athurugiriya-5907670/,38500000,Athurugiriya,Colombo,3.0,3.0,2664.0,6.5,House,,False,True,False,False,False,False,False,Mid_Range
https://house.lk/details/two-storey-house-for-sale-in-homagama-5887455/,30000000,Homagama,Colombo,4.0,2.0,,20.0,House,,False,True,False,False,False,False,True,Mid_Range
https://house.lk/details/se1540-sea-view-luxury-apartment-for-sale-at-opal-residencies-mount-lavinia-5874168/,52000000,Mount Lavinia,Colombo,3.0,2.0,1470.0,,Apartment,Unfurnished,True,False,False,True,True,False,False,Mid_Range
https://house.lk/details/luxury-brand-new-02-story-house-for-sale-in-piliyandala-5878361/,33000000,Piliyandala,Colombo,4.0,3.0,3000.0,6.5,House,,False,True,False,False,False,False,False,Mid_Range
https://house.lk/details/altair-3-bed-rooms-f-type-apartment-for-sale-5894397/,125000000,Colombo,Colombo,3.0,6.0,1448.0,,Apartment,Furnished,True,True,False,True,True,True,True,Luxury
https://house.lk/details/4-bedroom-new-house-for-sale-wattala-mabole-lkr-70000000-em700-5909575/,70000000,Wattala,Gampaha,4.0,3.0,2428.0,10.0,House,,False,False,True,False,True,False,True,Premium
https://house.lk/details/luxury-penthouse-for-sale-nawala-77-on-fourth-residencies-5896951/,149000000,Nawala,Colombo,3.0,2.0,2190.0,,House,Furnished,True,False,False,True,True,True,True,Luxury
https://house.lk/details/6184-sqft-commercial-building-for-sale-facing-kaduwela-road-battaramulla-5845025/,1000000,Battaramulla,Colombo,,,6184.0,28.87,Commercial Property,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/furnished-2-bedroom-apartment-with-parking-fairway-urban-homes-battaramulla-5856010/,39500000,Battaramulla,Colombo,2.0,2.0,860.0,,Apartment,Furnished,False,False,False,True,False,False,False,Mid_Range
https://house.lk/details/spacious-3br-apartment-with-adams-peak-views-for-sale-capital-heights-5881805/,130000000,Rajagiriya,Colombo,3.0,2.0,1872.0,,Apartment,Furnished,False,False,False,True,True,False,True,Luxury
https://house.lk/details/447-luna-tower-02-bedroom-apartment-for-sale-in-colombo-2-5908579/,80000000,Colombo,Colombo,2.0,2.0,1001.0,,Apartment,Furnished,True,True,False,True,True,True,True,Premium
https://house.lk/details/contemporary-glass-villa-in-the-mountains-30-minutes-to-galle-fort-45-acres-uninterrupted-forest-views-sh15306-5873900/,293600000,Galle,Galle,2.0,2.0,4059.0,720.0,Villa,,True,False,False,False,False,False,False,Luxury
https://house.lk/details/commercial-property-warehouse-land-for-sale-kandy-road-paliyagoda-nk628-5694441/,907500000,Kandy,Kandy,,,17000.0,,Land,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/house-for-sale-nawala-lkr-250000000-5812816/,250000000,Nawala,Colombo,8.0,8.0,5500.0,11.0,House,,False,True,False,False,True,False,False,Luxury
https://house.lk/details/apartment-for-sale-platinum-1-penthouse-colombo-03-lkr-399000000-5672577/,399000000,Colombo,Colombo,4.0,4.0,5831.0,,Apartment,,False,False,False,False,True,False,False,Luxury
https://house.lk/details/modern-luxury-2-bedroom-house-construction-in-kaduwela-for-rs-146-million-rs-146-laks-please-read-below-v-v-v-5725003/,14632000,Kaduwela,Colombo,2.0,2.0,1000.0,7.0,House,Unfurnished,True,False,False,True,False,False,False,Mid_Range
https://house.lk/details/2414-perches-commercial-house-for-sale-cp44383-5799737/,430000000,Colombo,Colombo,9.0,8.0,4500.0,2414.0,House,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/brand-new-apartment-in-colombo-05-lkr-65940000-5597882/,65940000,Colombo,Colombo,3.0,3.0,1199.0,,Apartment,,False,False,False,False,False,False,False,Premium
https://house.lk/details/prime-commercial-office-space-for-sale-nawala-sh15171-5800643/,250000000,Nawala,Colombo,,,7200.0,11.0,Commercial Property,,False,False,False,True,True,False,False,Luxury
https://house.lk/details/house-for-sale-in-battaramulla-file-no-5185b-5820316/,37000000,Battaramulla,Colombo,5.0,4.0,2000.0,8.5,House,Unfurnished,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/furnished-luxury-apartment-for-sale-cinnamon-life-residence-colombo-2-5875487/,165000000,Colombo,Colombo,2.0,2.0,1238.0,,Apartment,Furnished,True,False,False,True,False,True,False,Luxury
https://house.lk/details/4-bedroom-house-construction-in-mirissa-for-rs-311-million-rs-311-laks-10000-usd-new-construction-5724168/,31185000,Mirissa,Matara,4.0,4.0,3150.0,7.0,House,Unfurnished,True,True,False,True,True,False,True,Mid_Range
https://house.lk/details/modern-2-bedroom-apartment-for-sale-mulberry-residence-colombo-09-5894484/,40000000,Colombo,Colombo,2.0,3.0,1003.0,,Apartment,Unfurnished,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/apartment-for-sale-the-monarch-colombo-03-lkr-350000000-5878409/,350000000,Colombo,Colombo,5.0,4.0,4000.0,,Apartment,Furnished,True,False,False,False,True,False,False,Luxury
https://house.lk/details/modern-luxury-2-storied-04-bedroom-house-in-bambalapitiya-for-sale-5844044/,300000000,Bambalapitiya,Colombo,4.0,3.0,3500.0,16.4,House,,False,True,False,False,True,False,False,Luxury
https://house.lk/details/commercial-building-for-sale-rajagiriya-5865101/,160000000,Rajagiriya,Colombo,,,7500.0,,Commercial Property,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/havelock-city-apartmentfor-salenk10688-5790644/,118000000,Colombo,Colombo,3.0,2.0,1315.0,,Apartment,Unfurnished,True,False,False,False,True,True,False,Premium
https://house.lk/details/house-for-sale-in-hokandara-285-million-ko-970-5902653/,28500000,Hokandara,Colombo,4.0,2.0,2644.0,12.49,House,,False,True,True,True,True,True,True,Mid_Range
https://house.lk/details/3-br-havelock-city-apartment-for-sale-in-colombo-5-pda350-5907025/,128000000,Colombo,Colombo,3.0,2.0,1442.0,,Apartment,Unfurnished,False,False,False,True,True,False,False,Luxury
https://house.lk/details/06-bedrooms-luxury-villa-for-sale-in-akkarapanaha-negombo-5898981/,47500000,Negombo,Gampaha,6.0,4.0,5000.0,25.0,Villa,,False,True,False,True,True,True,True,Mid_Range
https://house.lk/details/private-pool-2-bedroom-house-construction-in-ja-ela-rs-146-million-rs-146-laks-please-read-below-v-v-v-5720294/,14632000,Ja Ela,Gampaha,2.0,2.0,1000.0,7.0,House,Unfurnished,True,False,False,True,False,False,False,Mid_Range
https://house.lk/details/apartment-for-sale-capitol-twinpeaks-colombo-02-lkr-130000000-5701894/,130000000,Colombo,Colombo,3.0,2.0,1079.0,,Apartment,Furnished,True,False,False,False,False,False,False,Luxury
https://house.lk/details/brand-new-two-unit-house-for-sale-in-thalawathugoda-5839931/,135000000,Thalawathugoda,Colombo,6.0,5.0,4300.0,14.4,House,Furnished,False,False,False,False,False,False,False,Luxury
https://house.lk/details/164-perches-luxury-house-for-sale-hl45163-5905651/,300000000,Colombo,Colombo,4.0,4.0,3500.0,164.0,House,,False,False,False,False,True,False,False,Luxury
https://house.lk/details/colombo-5-house-modern-9000sqft-large-house-on-38-perch-land-for-sale-close-to-polhengoda-road-in-colombo-5-5716431/,320000000,Colombo,Colombo,4.0,4.0,9000.0,38.0,House,Furnished,True,True,True,True,True,False,True,Luxury
https://house.lk/details/peak-03-bedroom-unfurnished-apartment-for-sale-in-colombo-03-a2999-5904059/,70000000,Colombo,Colombo,3.0,2.0,1300.0,,Apartment,Unfurnished,False,False,False,False,False,False,False,Premium
https://house.lk/details/apartment-for-sale-resale-alfred-residencies-colombo-03-5896334/,126000000,Colombo,Colombo,4.0,3.0,2100.0,,Apartment,Unfurnished,True,False,False,True,False,True,True,Luxury
https://house.lk/details/battaramulla-lake-road-super-luxury-house-for-sale-5901863/,69500000,Battaramulla,Colombo,5.0,5.0,3800.0,6.2,House,,False,False,False,True,False,False,True,Premium
https://house.lk/details/single-storey-house-for-sale-in-jambugasmulla-nugegoda-eh362-5909002/,60000000,Nugegoda,Colombo,4.0,2.0,2500.0,14.65,House,,False,False,True,False,True,False,False,Premium
https://house.lk/details/two-story-house-for-sale-in-malabe-eh310-5908951/,95000000,Malabe,Colombo,4.0,4.0,5000.0,33.15,House,,False,False,False,False,False,False,False,Premium
https://house.lk/details/prime-bella-unfurnished-apartment-for-sale-a41864-5822142/,53000000,Rajagiriya,Colombo,3.0,2.0,1353.0,,Apartment,Unfurnished,True,False,False,False,True,False,False,Mid_Range
https://house.lk/details/luxury-house-for-sale-in-battaramulla-5864969/,150000000,Battaramulla,Colombo,5.0,4.0,6000.0,24.0,House,Furnished,True,True,False,True,True,False,True,Luxury
https://house.lk/details/house-for-sale-colombo-07-lkr-400000000-5426938/,400000000,Colombo,Colombo,5.0,7.0,6200.0,16.5,House,Unfurnished,False,False,False,False,False,False,False,Luxury
https://house.lk/details/2-lands-for-sale-with-colonial-house-veluwana-road-borella-for-sale-nk998-5684831/,160000000,Colombo,Colombo,10.0,4.0,10890.0,40.0,House,Unfurnished,False,True,False,True,True,False,False,Luxury
https://house.lk/details/brand-new-apartment-for-sale-in-606-the-address-5868247/,260000000,Colombo,Colombo,3.0,3.0,2169.0,,Apartment,Furnished,False,False,False,True,True,True,False,Luxury
https://house.lk/details/04-bedroom-unfurnished-02-storied-house-for-sale-in-pelawatta-a5783-5887767/,59000000,Pelawatta,Colombo,4.0,4.0,3000.0,7.3,House,Unfurnished,False,False,False,True,True,False,False,Premium
https://house.lk/details/brand-new-3-bed-2-bathrooms-for-sale-canterbury-garden-32-mn-5825655/,32000000,Kahathuduwa,Colombo,3.0,2.0,1300.0,6.0,House,Unfurnished,True,True,False,True,True,False,False,Mid_Range
https://house.lk/details/trizen-3-bed-rooms-higher-floor-apartment-for-sale-5844026/,1000000,Colombo,Colombo,3.0,2.0,1041.0,,Apartment,Furnished,True,True,False,True,False,False,True,Mid_Range
https://house.lk/details/5-bedroom-2-unit-house-for-sale-colombo-8-lkr-98-million-em095-5860701/,98000000,Colombo,Colombo,5.0,4.0,2200.0,12.0,House,,False,True,False,False,False,False,False,Premium
https://house.lk/details/house-with-commercial-value-is-for-sale-in-colombo-14-5762138/,83000000,Colombo,Colombo,3.0,2.0,1790.0,12.2,House,,False,False,False,False,False,False,False,Premium
https://house.lk/details/tri-zen-3-room-c-type-tower-1-sea-view-apartment-above-35th-floor-for-sale-col2-as-335-5906837/,99000000,Colombo,Colombo,3.0,2.0,1020.0,,Apartment,Furnished,True,True,True,True,False,True,True,Premium
https://house.lk/details/canterbury-garden-02-bedroom-unfurnished-apartment-for-sale-in-piliyandala-a4845-5830847/,25000000,Piliyandala,Colombo,2.0,1.0,737.0,,Apartment,Unfurnished,False,True,False,False,True,False,False,Mid_Range
https://house.lk/details/prime-03-bedroom-unfurnished-apartment-for-sale-in-rajagiriya-a1858-sold-5830359/,50000000,Rajagiriya,Colombo,3.0,2.0,1495.0,,Apartment,Unfurnished,False,False,False,False,True,False,False,Mid_Range
https://house.lk/details/orwell-03-bedroom-unfurnished-apartment-for-sale-in-colombo-03-a4620-5904666/,107000000,Colombo,Colombo,3.0,2.0,1900.0,,Apartment,Unfurnished,False,False,False,False,False,False,False,Premium
https://house.lk/details/commercial-property-for-sale-colombo-03-lkr-475000000-5721524/,475000000,Colombo,Colombo,,,16000.0,,Commercial Property,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/apartment-for-sale-the-grand-colombo-07-lkr-190000000-5757175/,190000000,Colombo,Colombo,3.0,2.0,1760.0,,Apartment,Furnished,True,False,False,False,True,False,False,Luxury
https://house.lk/details/colombo-5-modern-house-for-sale-5843190/,220000000,Colombo,Colombo,4.0,3.0,3900.0,8.5,House,Furnished,False,False,False,False,False,False,False,Luxury
https://house.lk/details/2-br-apartment-for-sale-at-cornwall-residencies-colombo-3-sa-1507-5686920/,137000000,Colombo,Colombo,2.0,2.0,1925.0,,Apartment,,True,False,False,False,False,False,False,Luxury
https://house.lk/details/house-for-sale-polgasowita-5910290/,32000000,Colombo,Colombo,3.0,2.0,1500.0,10.4,House,Unfurnished,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/beachfront-property-for-sale-in-moratuwa-205-perches-with-building-lkr-35-million-ko-797-5903847/,35000000,Moratuwa,Colombo,,10.0,4000.0,205.0,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/iconic-galaxy-unfurnished-apartment-for-sale-a38057-5909859/,100000000,Rajagiriya,Colombo,3.0,3.0,1580.0,,Apartment,Unfurnished,True,False,False,False,True,False,False,Premium
https://house.lk/details/house-for-sale-in-wattala-5868746/,75000000,Wattala,Gampaha,4.0,3.0,,10.0,House,Furnished,False,True,True,True,True,True,True,Premium
https://house.lk/details/house-for-sale-ratmalana-lkr-62000000-5673067/,62000000,Ratmalana,Colombo,5.0,4.0,4000.0,17.0,House,,False,True,False,False,False,False,False,Premium
https://house.lk/details/15000-sqft-commercial-building-with-land-property-space-for-sale-cp41504-5767861/,470000000,Peliyagoda,Gampaha,,,15000.0,,Land,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/spacious-luxury-house-for-sale-in-colombo-05-polhengoda-terrace-5885413/,249000000,Colombo,Colombo,6.0,6.0,7000.0,27.0,House,,False,True,False,False,False,False,True,Luxury
https://house.lk/details/7th-sense-luxury-apartment-gregorys-road-colombo-7-sale-5820813/,290000000,Colombo,Colombo,3.0,3.0,3280.0,,Apartment,Furnished,True,True,False,True,True,True,True,Luxury
https://house.lk/details/on-the-beach-2-hotel-for-sale-in-dickwella-code-add-160-5722152/,300000000,Matara,Matara,,10.0,10000.0,,House,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/complete-house-for-sale-in-pellandeniya-kurunegala-5817261/,25000000,Kurunegala,Kurunegala,3.0,2.0,,30.0,House,,False,False,True,False,False,True,False,Mid_Range
https://house.lk/details/astoria-3br-apartment-with-stunning-sea-38-city-view-for-sale-5830133/,154000000,Colombo,Colombo,3.0,3.0,1506.0,,Apartment,Unfurnished,True,True,True,True,True,True,True,Luxury
https://house.lk/details/luxury-fully-furnished-apartment-for-sale-iconic-110-in-rajagiriya-for-rs73-million-5874771/,73000000,Rajagiriya,Colombo,3.0,3.0,1700.0,,Apartment,Furnished,True,True,True,True,True,False,True,Premium
https://house.lk/details/house-for-sale-pitakotte-5842938/,85000000,Colombo,Colombo,4.0,3.0,3000.0,12.0,House,Furnished,False,False,False,False,False,False,False,Premium
https://house.lk/details/house-for-sale-rajagiriya-lkr-170000000-5421784/,170000000,Rajagiriya,Colombo,4.0,4.0,2900.0,28.5,House,,False,True,False,False,False,False,False,Luxury
https://house.lk/details/6-bedroom-house-for-sale-in-pelawatta-batapotha-s1855-5877908/,65000000,Pelawatta,Colombo,6.0,4.0,2820.0,10.0,House,Unfurnished,False,False,False,True,True,False,True,Premium
https://house.lk/details/3-bedrooms-brand-new-swimming-pool-view-fairway-apartment-at-battaramulla-for-sale-5768319/,45000000,Battaramulla,Colombo,3.0,2.0,1065.0,,Apartment,Unfurnished,True,True,False,True,True,False,True,Mid_Range
https://house.lk/details/apartment-complex-for-sale-in-colombo-04-a2844-5779327/,200000000,Colombo,Colombo,12.0,7.0,2600.0,,Apartment,Furnished,False,False,False,True,False,False,False,Luxury
https://house.lk/details/apartment-for-sale-mount-lavinia-5908024/,45000000,Mount Lavinia,Colombo,2.0,2.0,900.0,,Apartment,Furnished,True,False,False,False,False,False,False,Mid_Range
https://house.lk/details/astoria-02-bedroom-unfurnished-apartment-for-sale-in-colombo-03-a1373-5909679/,100000000,Colombo,Colombo,2.0,2.0,1200.0,,Apartment,Unfurnished,False,False,False,False,False,False,False,Premium
https://house.lk/details/apartment-for-sale-havelock-city-melford-tower-5892753/,165000000,Colombo,Colombo,4.0,3.0,1650.0,,Apartment,Furnished,False,False,False,False,False,False,False,Luxury
https://house.lk/details/solid-house-in-12-perch-land-for-sale-in-mount-lavinia-sh-13591-5488752/,60000000,Mount Lavinia,Colombo,5.0,3.0,3500.0,12.0,House,,False,False,False,False,False,False,False,Premium
https://house.lk/details/brand-new-3br-canterbury-golf-villa-for-sale-in-piliyandala-eh350-5908974/,47500000,Piliyandala,Colombo,3.0,3.0,1800.0,6.5,Villa,,True,False,False,True,True,False,False,Mid_Range
https://house.lk/details/commercial-property-for-sale-in-maharagama-a4742-5781372/,110000000,Maharagama,Colombo,,3.0,2500.0,14.0,Commercial Property,,False,False,False,False,False,False,False,Premium
https://house.lk/details/4-bedroom-house-in-ampitiya-for-rs-247-million-rs247-laks-new-construction-5724217/,24760000,Kandy,Kandy,4.0,4.0,2400.0,7.0,House,Unfurnished,False,True,False,True,True,False,True,Mid_Range
https://house.lk/details/brand-new-luxury-house-for-sale-malabe-kahanthota-rd-5856099/,40000000,Malabe,Colombo,3.0,3.0,2250.0,7.2,House,,False,True,False,False,True,False,False,Mid_Range
https://house.lk/details/house-for-sale-colombo-03-lkr-450000000-5587083/,450000000,Colombo,Colombo,8.0,7.0,6500.0,15.0,House,,False,False,False,False,True,False,False,Luxury
https://house.lk/details/furnished-apartmentfor-salecitadel-apartmentscolombo-03nk10736-5793440/,83000000,Colombo,Colombo,3.0,2.0,1700.0,,Apartment,Furnished,True,False,False,False,False,False,False,Premium
https://house.lk/details/house-for-sale-in-pelawatte-5870171/,37500000,Battaramulla,Colombo,3.0,3.0,1700.0,6.0,House,Unfurnished,False,True,False,True,False,False,True,Mid_Range
https://house.lk/details/luxury-2-bedroom-villa-in-mandawala-for-rs-146-million-rs-146-laks-please-read-below-v-v-v-5721677/,14632000,Gampaha,Gampaha,2.0,2.0,1000.0,7.0,Villa,Unfurnished,True,False,False,True,False,False,False,Mid_Range
https://house.lk/details/modern-two-storey-house-for-sale-in-kegalle-ssph-326-5894590/,28000000,Kegalle,Kegalle,5.0,2.0,3000.0,14.0,House,,False,False,True,True,False,False,False,Mid_Range
https://house.lk/details/house-for-sale-colombo-05-lkr-115000000-5346660/,115000000,Colombo,Colombo,2.0,2.0,2200.0,14.0,House,Unfurnished,False,True,False,False,False,False,False,Premium
https://house.lk/details/house-for-sale-pita-kotte-lkr-230000000-5776064/,230000000,Kotte,Colombo,4.0,3.0,4320.0,26.5,House,,False,True,False,False,True,False,False,Luxury
https://house.lk/details/15000-sqft-commercial-hotel-for-sale-cp33336-5910056/,240000000,Dehiwala,Colombo,,10.0,15000.0,18.0,Commercial Property,Unfurnished,False,False,False,False,False,False,False,Luxury
https://house.lk/details/single-storied-house-for-sale-in-rajagiriya-pdh161-5904383/,35000000,Rajagiriya,Colombo,3.0,1.0,1500.0,6.8,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/apartment-for-sale-606-the-address-colombo-03-lkr-169000000-5824164/,169000000,Colombo,Colombo,3.0,2.0,1670.0,,Apartment,Furnished,True,False,False,False,True,False,False,Luxury
https://house.lk/details/luxury-3-bedroom-apartment-for-sale-in-606-the-address-colombo-3-5865692/,132000000,Colombo,Colombo,3.0,2.0,1635.0,,Apartment,Unfurnished,True,False,False,True,False,True,False,Luxury
https://house.lk/details/606-the-address-colombo-luxury-3-bedroom-apartment-for-sale-13th-floor-unit-1-with-luxury-furnishing-5854118/,185000000,Colombo,Colombo,3.0,3.0,2425.0,,Apartment,Furnished,True,True,True,True,True,True,True,Luxury
https://house.lk/details/3-bedroom-house-with-69-perch-land-for-sales-in-galigamuwa-5905500/,7200000,Kegalle,Kegalle,3.0,1.0,,69.0,House,Furnished,False,True,False,False,False,False,False,Mid_Range
https://house.lk/details/elegant-resort-38-spa-for-sale-lip-225-5363615/,664211000,Galle,Galle,10.0,10.0,3500.0,,House,,True,True,False,False,False,False,False,Luxury
https://house.lk/details/architecture-designed-house-for-sale-in-dehiwala-anderson-road-5797920/,130000000,Dehiwala,Colombo,4.0,3.0,3500.0,,House,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/apartment-for-sale-fairway-urban-homes-koswatte-lkr-45000000-5883368/,45000000,Battaramulla,Colombo,3.0,2.0,1065.0,,Apartment,,True,False,False,False,False,False,False,Mid_Range
https://house.lk/details/nugegoda-05br-house-for-sale-nk107168-5844192/,400000000,Nugegoda,Colombo,5.0,5.0,5500.0,80.0,House,Unfurnished,True,True,False,False,False,False,True,Luxury
https://house.lk/details/3-storied-6-bedrooms-house-sale-in-kotte-pdh171-5904481/,120000000,Kotte,Colombo,6.0,7.0,5000.0,10.8,House,,False,False,False,True,False,False,False,Premium
https://house.lk/details/3-bedrooms-fairway-sky-gardens-for-sale-rajagiriya-5886115/,76500000,Rajagiriya,Colombo,3.0,3.0,1480.0,,House,Furnished,True,True,False,True,True,True,True,Premium
https://house.lk/details/house-for-sale-battaramulla-lkr-80000000-5737707/,80000000,Battaramulla,Colombo,4.0,4.0,2966.0,14.4,House,,False,True,False,False,True,False,False,Premium
https://house.lk/details/3-bedrooms-large-layout-at-altair-higher-floor-apartment-for-immediate-sale-5877411/,200000000,Colombo,Colombo,3.0,4.0,1931.0,,Apartment,Furnished,True,True,False,True,True,True,True,Luxury
https://house.lk/details/apartment-for-sale-iconic-galaxy-03-bed-unfurnished-5316013/,70000000,Rajagiriya,Colombo,3.0,2.0,1580.0,,Apartment,Unfurnished,True,False,False,True,True,True,True,Premium
